parameter,value,repetition,seed,n_jobs,m_machines,budget_multiplier,ceiling_runtime,ceiling_nodes,ceiling_pruned_bound,ceiling_pruning_rate,ceiling_makespan,ceiling_status,ceiling_leaf_timeout,ceiling_leaf_nodes,maxlpt_runtime,maxlpt_nodes,maxlpt_pruned_bound,maxlpt_pruning_rate,maxlpt_makespan,maxlpt_status,maxlpt_leaf_timeout,maxlpt_leaf_nodes,match_makespan,node_reduction_pct,speedup
budget,33.5,2,335002,8,4,33.5,0.4745144844055176,0,0,0.0,1548.0,success,False,0,2.098668336868286,0,0,0.0,1548.0,success,False,0,True,,
budget,33.5,3,335003,8,4,33.5,0.49202632904052734,0,0,0.0,1760.0,success,False,0,2.0555906295776367,0,0,0.0,1760.0,success,False,0,True,,
budget,33.5,4,335004,8,4,33.5,0.45551204681396484,0,0,0.0,3420.0,success,False,0,1.9090664386749268,0,0,0.0,3420.0,success,False,0,True,,
budget,34.0,0,340000,8,4,34.0,0.3005199432373047,0,0,0.0,1225.0,success,False,0,1.2555551528930664,0,0,0.0,1225.0,success,False,0,True,,
budget,34.0,1,340001,8,4,34.0,0.3700084686279297,0,0,0.0,2000.0,success,False,0,1.529160976409912,0,0,0.0,2000.0,success,False,0,True,,
budget,34.0,2,340002,8,4,34.0,0.4095170497894287,0,0,0.0,3276.0,success,False,0,1.6745898723602295,0,0,0.0,3276.0,success,False,0,True,,
budget,34.0,3,340003,8,4,34.0,0.42801618576049805,0,0,0.0,1776.0,success,False,0,1.7685637474060059,0,0,0.0,1776.0,success,False,0,True,,
budget,34.0,4,340004,8,4,34.0,0.45951128005981445,0,0,0.0,4212.0,success,False,0,2.063631772994995,0,0,0.0,4212.0,success,False,0,True,,
budget,34.5,0,345000,8,4,34.5,0.516517162322998,0,0,0.0,2176.0,success,False,0,2.2629506587982178,0,0,0.0,2176.0,success,False,0,True,,
budget,34.5,1,345001,8,4,34.5,0.6510303020477295,0,0,0.0,3757.0,success,False,0,3.0556132793426514,0,0,0.0,3757.0,success,False,0,True,,
budget,34.5,2,345002,8,4,34.5,0.5020267963409424,0,0,0.0,3570.0,success,False,0,2.2345805168151855,0,0,0.0,3570.0,success,False,0,True,,
budget,34.5,3,345003,8,4,34.5,0.7520322799682617,0,0,0.0,5250.0,success,False,0,3.554630994796753,0,0,0.0,5250.0,success,False,0,True,,
budget,34.5,4,345004,8,4,34.5,0.49901866912841797,0,0,0.0,4140.0,success,False,0,2.2215826511383057,0,0,0.0,4140.0,success,False,0,True,,
budget,35.0,0,350000,8,4,35.0,0.5635180473327637,0,0,0.0,2353.0,success,False,0,2.408653974533081,0,0,0.0,2353.0,success,False,0,True,,
budget,35.0,1,350001,8,4,35.0,0.621525764465332,0,0,0.0,4410.0,success,False,0,2.8281283378601074,0,0,0.0,4410.0,success,False,0,True,,
budget,35.0,2,350002,8,4,35.0,0.46953535079956055,0,0,0.0,4104.0,success,False,0,2.094588279724121,0,0,0.0,4104.0,success,False,0,True,,
budget,35.0,3,350003,8,4,35.0,0.41451382637023926,0,0,0.0,4460.0,success,False,0,1.758577823638916,0,0,0.0,4460.0,success,False,0,True,,
budget,35.0,4,350004,8,4,35.0,0.37151551246643066,0,0,0.0,1610.0,success,False,0,1.5360620021820068,0,0,0.0,1610.0,success,False,0,True,,
budget,35.5,0,355000,8,4,35.5,0.6485357284545898,0,0,0.0,3933.0,success,False,0,2.801110029220581,0,0,0.0,3933.0,success,False,0,True,,
budget,35.5,1,355001,8,4,35.5,6.605269432067871,60960,60618,0.9943897637795276,2240.0,success,False,11,4.662000417709351,14448,14232,0.9850498338870431,2240.0,success,False,10,True,76.2992125984252,1.4168315830639362
budget,35.5,2,355002,8,4,35.5,0.4855790138244629,0,0,0.0,2159.0,success,False,0,2.1301023960113525,0,0,0.0,2159.0,success,False,0,True,,
budget,35.5,3,355003,8,4,35.5,0.5678620338439941,0,0,0.0,4335.0,success,False,0,2.4190778732299805,0,0,0.0,4335.0,success,False,0,True,,
budget,35.5,4,355004,8,4,35.5,0.5240218639373779,0,0,0.0,2430.0,success,False,0,2.2935829162597656,0,0,0.0,2430.0,success,False,0,True,,
budget,36.0,0,360000,8,4,36.0,0.4730212688446045,0,0,0.0,3680.0,success,False,0,1.990072250366211,0,0,0.0,3680.0,success,False,0,True,,
budget,36.0,1,360001,8,4,36.0,782.4061062335968,464178,397846,0.8570979236413617,2196.0,success,False,4355,757.0502393245697,70997,37476,0.5278532895756158,2196.0,success,False,4355,True,84.70478997281215,1.0334929778658406
budget,36.0,2,360002,8,4,36.0,0.48351311683654785,0,0,0.0,2754.0,success,False,0,2.1510708332061768,0,0,0.0,2754.0,success,False,0,True,,
budget,36.0,3,360003,8,4,36.0,6.331667184829712,74394,74185,0.9971906336532516,2592.0,success,False,1,4.000635385513306,23332,23259,0.9968712497857021,2592.0,success,False,1,True,68.63725569266339,1.5826653955412437
budget,36.0,4,360004,8,4,36.0,15.602113723754883,177128,176546,0.9967142405492073,2380.0,success,False,25,8.933792352676392,45407,45156,0.9944722179399652,2380.0,success,False,20,True,74.36486608554266,1.746415531930378
budget,36.5,0,365000,8,4,36.5,0.7685549259185791,0,0,0.0,4760.0,success,False,0,3.6606247425079346,0,0,0.0,4760.0,success,False,0,True,,
budget,36.5,1,365001,8,4,36.5,0.5740249156951904,0,0,0.0,3900.0,success,False,0,2.657593011856079,0,0,0.0,3900.0,success,False,0,True,,
budget,36.5,2,365002,8,4,36.5,0.4670238494873047,0,0,0.0,2295.0,success,False,0,1.851038932800293,0,0,0.0,2295.0,success,False,0,True,,
budget,36.5,3,365003,8,4,36.5,0.5030231475830078,0,0,0.0,2831.0,success,False,0,2.1521804332733154,0,0,0.0,2831.0,success,False,0,True,,
budget,36.5,4,365004,8,4,36.5,0.7580235004425049,0,0,0.0,5415.0,success,False,0,3.3506386280059814,0,0,0.0,5415.0,success,False,0,True,,
budget,37.0,0,370000,8,4,37.0,0.5770244598388672,0,0,0.0,4440.0,success,False,0,2.494579792022705,0,0,0.0,4440.0,success,False,0,True,,
budget,37.0,1,370001,8,4,37.0,0.596017599105835,0,0,0.0,2630.0,success,False,0,2.533121109008789,0,0,0.0,2630.0,success,False,0,True,,
budget,37.0,2,370002,8,4,37.0,0.6425139904022217,0,0,0.0,3311.0,success,False,0,2.8966009616851807,0,0,0.0,3311.0,success,False,0,True,,
budget,37.0,3,370003,8,4,37.0,1045.8810918331146,0,0,0.0,inf,error: Leaf node evaluation exceeded 900.0s limit,False,0,1017.9664623737335,0,0,0.0,inf,error: Leaf node evaluation exceeded 900.0s limit,False,0,True,,
budget,37.0,4,370004,8,4,37.0,0.6105589866638184,0,0,0.0,3900.0,success,False,0,2.451058864593506,0,0,0.0,3900.0,success,False,0,True,,
budget,37.5,0,375000,8,4,37.5,0.5135271549224854,0,0,0.0,3640.0,success,False,0,2.333097219467163,0,0,0.0,3640.0,success,False,0,True,,
budget,37.5,1,375001,8,4,37.5,0.6515262126922607,0,0,0.0,2691.0,success,False,0,2.9150867462158203,0,0,0.0,2691.0,success,False,0,True,,
budget,37.5,2,375002,8,4,37.5,0.7085280418395996,0,0,0.0,3270.0,success,False,0,3.1081275939941406,0,0,0.0,3270.0,success,False,0,True,,
budget,37.5,3,375003,8,4,37.5,0.7265088558197021,0,0,0.0,2142.0,success,False,0,3.202082872390747,0,0,0.0,2142.0,success,False,0,True,,
budget,37.5,4,375004,8,4,37.5,0.567509651184082,0,0,0.0,2090.0,success,False,0,2.3000640869140625,0,0,0.0,2090.0,success,False,0,True,,
budget,38.0,0,380000,8,4,38.0,0.6210188865661621,0,0,0.0,4148.0,success,False,0,2.6726136207580566,0,0,0.0,4148.0,success,False,0,True,,
budget,38.0,1,380001,8,4,38.0,0.6800189018249512,0,0,0.0,2960.0,success,False,0,2.8536527156829834,0,0,0.0,2960.0,success,False,0,True,,
budget,38.0,2,380002,8,4,38.0,0.799396276473999,0,0,0.0,4392.0,success,False,0,3.536623954772949,0,0,0.0,4392.0,success,False,0,True,,
budget,38.0,3,380003,8,4,38.0,0.7115445137023926,0,0,0.0,5994.0,success,False,0,3.1901602745056152,0,0,0.0,5994.0,success,False,0,True,,
budget,38.0,4,380004,8,4,38.0,0.572014570236206,0,0,0.0,1995.0,success,False,0,2.5036001205444336,0,0,0.0,1995.0,success,False,0,True,,
budget,38.5,0,385000,8,4,38.5,0.4795088768005371,0,0,0.0,2821.0,success,False,0,2.0925469398498535,0,0,0.0,2821.0,success,False,0,True,,
budget,38.5,1,385001,8,4,38.5,0.706021785736084,0,0,0.0,3302.0,success,False,0,3.0305755138397217,0,0,0.0,3302.0,success,False,0,True,,
budget,38.5,2,385002,8,4,38.5,0.6140196323394775,0,0,0.0,3914.0,success,False,0,2.6845943927764893,0,0,0.0,3914.0,success,False,0,True,,
budget,38.5,3,385003,8,4,38.5,0.6340212821960449,0,0,0.0,3042.0,success,False,0,2.7215511798858643,0,0,0.0,3042.0,success,False,0,True,,
budget,38.5,4,385004,8,4,38.5,0.5730171203613281,0,0,0.0,3179.0,success,False,0,2.534573554992676,0,0,0.0,3179.0,success,False,0,True,,
budget,39.0,0,390000,8,4,39.0,0.6950545310974121,0,0,0.0,3876.0,success,False,0,3.2222371101379395,0,0,0.0,3876.0,success,False,0,True,,
budget,39.0,1,390001,8,4,39.0,0.5415096282958984,0,0,0.0,1568.0,success,False,0,2.2515604496002197,0,0,0.0,1568.0,success,False,0,True,,
budget,39.0,2,390002,8,4,39.0,0.4885075092315674,0,0,0.0,1377.0,success,False,0,2.0961203575134277,0,0,0.0,1377.0,success,False,0,True,,
budget,39.0,3,390003,8,4,39.0,0.5840175151824951,0,0,0.0,3040.0,success,False,0,2.4050636291503906,0,0,0.0,3040.0,success,False,0,True,,
budget,39.0,4,390004,8,4,39.0,0.6120791435241699,0,0,0.0,2816.0,success,False,0,2.6975598335266113,0,0,0.0,2816.0,success,False,0,True,,
budget,39.5,0,395000,8,4,39.5,10.747700691223145,121269,120795,0.9960913341414541,2775.0,success,False,32,7.231779336929321,44034,43756,0.9936866966435027,2775.0,success,False,26,True,63.688988941938995,1.4861765259262896
budget,39.5,1,395001,8,4,39.5,0.5605077743530273,0,0,0.0,3144.0,success,False,0,2.394185781478882,0,0,0.0,3144.0,success,False,0,True,,
budget,39.5,2,395002,8,4,39.5,0.8560190200805664,0,0,0.0,6588.0,success,False,0,4.082105875015259,0,0,0.0,6588.0,success,False,0,True,,
budget,39.5,3,395003,8,4,39.5,0.5520129203796387,0,0,0.0,1833.0,success,False,0,2.410113573074341,0,0,0.0,1833.0,success,False,0,True,,
budget,39.5,4,395004,8,4,39.5,9.677859783172607,113439,113228,0.998139969499026,2844.0,success,False,8,5.7899839878082275,40065,39979,0.9978534880818669,2844.0,success,False,8,True,64.68145875757014,1.6714829960758004
budget,40.0,0,400000,8,4,40.0,0.8295238018035889,0,0,0.0,5200.0,success,False,0,3.84676194190979,0,0,0.0,5200.0,success,False,0,True,,
budget,40.0,1,400001,8,4,40.0,0.690021276473999,0,0,0.0,5610.0,success,False,0,3.012575626373291,0,0,0.0,5610.0,success,False,0,True,,
budget,40.0,2,400002,8,4,40.0,0.6135067939758301,0,0,0.0,3008.0,success,False,0,2.4815945625305176,0,0,0.0,3008.0,success,False,0,True,,
budget,40.0,3,400003,8,4,40.0,26.8809654712677,21613,21413,0.9907463100911489,4830.0,success,False,29,27.187923908233643,7878,7722,0.9801980198019802,4830.0,success,False,27,True,63.549715449035304,0.9887097507701579
budget,40.0,4,400004,8,4,40.0,0.6185083389282227,0,0,0.0,2128.0,success,False,0,2.673129081726074,0,0,0.0,2128.0,success,False,0,True,,
budget,40.5,0,405000,8,4,40.5,0.783562183380127,0,0,0.0,3729.0,success,False,0,3.570578098297119,0,0,0.0,3729.0,success,False,0,True,,
budget,40.5,1,405001,8,4,40.5,30.583000659942627,74434,74241,0.9974070989064138,3290.0,success,False,15,28.884554624557495,34434,34299,0.9960794563512807,3290.0,success,False,15,True,53.738882768627235,1.0588011848360341
budget,40.5,2,405002,8,4,40.5,1.0890226364135742,0,0,0.0,5005.0,success,False,0,5.207682132720947,0,0,0.0,5005.0,success,False,0,True,,
budget,40.5,3,405003,8,4,40.5,0.5815231800079346,0,0,0.0,3660.0,success,False,0,2.4595630168914795,0,0,0.0,3660.0,success,False,0,True,,
budget,40.5,4,405004,8,4,40.5,0.6055235862731934,0,0,0.0,3920.0,success,False,0,2.69256854057312,0,0,0.0,3920.0,success,False,0,True,,
budget,41.0,0,410000,8,4,41.0,51.138731956481934,616661,612623,0.9934518317195348,2142.0,success,False,49,21.127400636672974,58955,57642,0.977728776185226,2142.0,success,False,49,True,90.43964187779024,2.4204933127322463
budget,41.0,1,410001,8,4,41.0,0.950491189956665,0,0,0.0,2067.0,success,False,0,7.964252948760986,0,0,0.0,2067.0,success,False,0,True,,
budget,41.0,2,410002,8,4,41.0,1.119030237197876,0,0,0.0,4080.0,success,False,0,3.278541326522827,0,0,0.0,4080.0,success,False,0,True,,
budget,41.0,3,410003,8,4,41.0,0.6465091705322266,0,0,0.0,2772.0,success,False,0,2.944732427597046,0,0,0.0,2772.0,success,False,0,True,,
budget,41.0,4,410004,8,4,41.0,0.9310052394866943,0,0,0.0,3990.0,success,False,0,3.836052179336548,0,0,0.0,3990.0,success,False,0,True,,
budget,41.5,0,415000,8,4,41.5,0.7045104503631592,0,0,0.0,3706.0,success,False,0,2.6880545616149902,0,0,0.0,3706.0,success,False,0,True,,
budget,41.5,1,415001,8,4,41.5,0.8905057907104492,0,0,0.0,4000.0,success,False,0,4.042084455490112,0,0,0.0,4000.0,success,False,0,True,,
budget,41.5,2,415002,8,4,41.5,0.8070194721221924,0,0,0.0,2730.0,success,False,0,3.570845365524292,0,0,0.0,2730.0,success,False,0,True,,
budget,41.5,3,415003,8,4,41.5,0.606513261795044,0,0,0.0,5035.0,success,False,0,2.587050437927246,0,0,0.0,5035.0,success,False,0,True,,
budget,41.5,4,415004,8,4,41.5,0.9005160331726074,0,0,0.0,2136.0,success,False,0,3.6400907039642334,0,0,0.0,2136.0,success,False,0,True,,
budget,42.0,0,420000,8,4,42.0,0.7635331153869629,0,0,0.0,3402.0,success,False,0,3.4805736541748047,0,0,0.0,3402.0,success,False,0,True,,
budget,42.0,1,420001,8,4,42.0,0.8285300731658936,0,0,0.0,4340.0,success,False,0,3.7146036624908447,0,0,0.0,4340.0,success,False,0,True,,
budget,42.0,2,420002,8,4,42.0,0.6415231227874756,0,0,0.0,2603.0,success,False,0,2.7935662269592285,0,0,0.0,2603.0,success,False,0,True,,
budget,42.0,3,420003,8,4,42.0,0.4090144634246826,0,0,0.0,2475.0,success,False,0,1.6725444793701172,0,0,0.0,2475.0,success,False,0,True,,
budget,42.0,4,420004,8,4,42.0,0.6730260848999023,0,0,0.0,3150.0,success,False,0,2.8405611515045166,0,0,0.0,3150.0,success,False,0,True,,
budget,42.5,0,425000,8,4,42.5,12.671621561050415,163164,162616,0.9966414159986271,2456.0,success,False,5,6.008678674697876,30830,30524,0.990074602659747,2456.0,success,False,5,True,81.1049005908166,2.108886536803794
budget,42.5,1,425001,8,4,42.5,0.7285094261169434,0,0,0.0,1988.0,success,False,0,3.136582374572754,0,0,0.0,1988.0,success,False,0,True,,
budget,42.5,2,425002,8,4,42.5,0.7515103816986084,0,0,0.0,1328.0,success,False,0,3.202089786529541,0,0,0.0,1328.0,success,False,0,True,,
budget,42.5,3,425003,8,4,42.5,0.7910168170928955,0,0,0.0,4672.0,success,False,0,3.5920729637145996,0,0,0.0,4672.0,success,False,0,True,,
budget,42.5,4,425004,8,4,42.5,0.5835123062133789,0,0,0.0,4212.0,success,False,0,2.470564603805542,0,0,0.0,4212.0,success,False,0,True,,
budget,43.0,0,430000,8,4,43.0,0.9985964298248291,0,0,0.0,5502.0,success,False,0,4.611610412597656,0,0,0.0,5502.0,success,False,0,True,,
budget,43.0,1,430001,8,4,43.0,0.6850173473358154,0,0,0.0,5480.0,success,False,0,3.1630818843841553,0,0,0.0,5480.0,success,False,0,True,,
budget,43.0,2,430002,8,4,43.0,1.1850910186767578,0,0,0.0,9780.0,success,False,0,5.339608192443848,0,0,0.0,9780.0,success,False,0,True,,
budget,43.0,3,430003,8,4,43.0,0.6240231990814209,0,0,0.0,4160.0,success,False,0,2.754063606262207,0,0,0.0,4160.0,success,False,0,True,,
budget,43.0,4,430004,8,4,43.0,0.5655293464660645,0,0,0.0,2755.0,success,False,0,2.507552146911621,0,0,0.0,2755.0,success,False,0,True,,
budget,43.5,0,435000,8,4,43.5,0.7441487312316895,0,0,0.0,1408.0,success,False,0,3.028568744659424,0,0,0.0,1408.0,success,False,0,True,,
budget,43.5,1,435001,8,4,43.5,0.9710235595703125,0,0,0.0,3355.0,success,False,0,4.365596055984497,0,0,0.0,3355.0,success,False,0,True,,
budget,43.5,2,435002,8,4,43.5,0.762507438659668,0,0,0.0,3570.0,success,False,0,3.2105748653411865,0,0,0.0,3570.0,success,False,0,True,,
budget,43.5,3,435003,8,4,43.5,0.8800125122070312,0,0,0.0,3975.0,success,False,0,3.894771099090576,0,0,0.0,3975.0,success,False,0,True,,
budget,43.5,4,435004,8,4,43.5,0.8500187397003174,0,0,0.0,3870.0,success,False,0,3.785587787628174,0,0,0.0,3870.0,success,False,0,True,,
budget,44.0,0,440000,8,4,44.0,0.8480346202850342,0,0,0.0,4224.0,success,False,0,3.786080837249756,0,0,0.0,4224.0,success,False,0,True,,
budget,44.0,1,440001,8,4,44.0,0.7955100536346436,0,0,0.0,2750.0,success,False,0,3.591635227203369,0,0,0.0,2750.0,success,False,0,True,,
budget,44.0,2,440002,8,4,44.0,9.54137635231018,92035,91684,0.9961862334981257,2992.0,success,False,25,6.16580867767334,24129,23977,0.9937005263376021,2992.0,success,False,18,True,73.78280002173086,1.5474655233562336
budget,44.0,3,440003,8,4,44.0,18.783283710479736,153420,152999,0.9972558988397862,2156.0,success,False,13,11.566272974014282,24878,24700,0.9928450840099686,2156.0,success,False,13,True,83.78438274019034,1.623970292995831
budget,44.0,4,440004,8,4,44.0,0.7810165882110596,0,0,0.0,3920.0,success,False,0,3.368720293045044,0,0,0.0,3920.0,success,False,0,True,,
budget,44.5,0,445000,8,4,44.5,1.0110161304473877,0,0,0.0,2145.0,success,False,0,4.538156270980835,0,0,0.0,2145.0,success,False,0,True,,
budget,44.5,1,445001,8,4,44.5,0.648021936416626,0,0,0.0,3021.0,success,False,0,2.7890689373016357,0,0,0.0,3021.0,success,False,0,True,,
budget,44.5,2,445002,8,4,44.5,0.7065091133117676,0,0,0.0,2992.0,success,False,0,3.055570125579834,0,0,0.0,2992.0,success,False,0,True,,
budget,44.5,3,445003,8,4,44.5,0.6835305690765381,0,0,0.0,3116.0,success,False,0,2.7606141567230225,0,0,0.0,3116.0,success,False,0,True,,
budget,44.5,4,445004,8,4,44.5,0.7770185470581055,0,0,0.0,3591.0,success,False,0,3.473069190979004,0,0,0.0,3591.0,success,False,0,True,,
budget,45.0,0,450000,8,4,45.0,0.7770166397094727,0,0,0.0,3087.0,success,False,0,3.333261013031006,0,0,0.0,3087.0,success,False,0,True,,
budget,45.0,1,450001,8,4,45.0,0.5920150279998779,0,0,0.0,2783.0,success,False,0,2.5890536308288574,0,0,0.0,2783.0,success,False,0,True,,
budget,45.0,2,450002,8,4,45.0,0.7909526824951172,0,0,0.0,5778.0,success,False,0,3.3146615028381348,0,0,0.0,5778.0,success,False,0,True,,
budget,45.0,3,450003,8,4,45.0,1.0460317134857178,0,0,0.0,7540.0,success,False,0,4.848595142364502,0,0,0.0,7540.0,success,False,0,True,,
budget,45.0,4,450004,8,4,45.0,0.7620196342468262,0,0,0.0,2560.0,success,False,0,3.1905763149261475,0,0,0.0,2560.0,success,False,0,True,,
budget,45.5,0,455000,8,4,45.5,1.0790269374847412,0,0,0.0,6315.0,success,False,0,5.00281548500061,0,0,0.0,6315.0,success,False,0,True,,
budget,45.5,1,455001,8,4,45.5,3682.4828174114227,11920468,11514935,0.965980110847997,1919.0,success,False,4046,3651.8013722896576,5595243,5200472,0.9294452448267215,1919.0,success,False,4819,True,53.06188481861618,1.008401728898669
budget,45.5,2,455002,8,4,45.5,18.218081951141357,191414,190682,0.9961758283093191,2160.0,success,False,56,7.2856667041778564,40438,40174,0.9934714872149958,2160.0,success,False,32,True,78.87406354812083,2.5005373826247737
budget,45.5,3,455003,8,4,45.5,0.7765944004058838,0,0,0.0,3104.0,success,False,0,3.3252482414245605,0,0,0.0,3104.0,success,False,0,True,,
budget,45.5,4,455004,8,4,45.5,0.754509687423706,0,0,0.0,2475.0,success,False,0,3.485685110092163,0,0,0.0,2475.0,success,False,0,True,,
